datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Seasonal,Weekday Name,Sales Price,Comp Price,Competitor2,Competitor3,Competitor4,Competitor5,MRP,Cost of Manufacturing,inflation rate,Demand Score,discount rate,Margin,Inventory levels,Govt regulations,Expiry days
9/9/2015,2,3,1,34.7,8,0,2,2,2015,9,Wednesday,16.4,14.88,17.07,15.2,17.38,16.08,20.2,6.93,0,2.73,19,52.57,49.79,19.2,64
9/10/2015,6,3.99,4.2,21.2,18,0,2,2,2015,9,Thursday,12.57,12.24,12.72,11.76,12.21,13.25,16.3,5.54,0,2.3,17,51.73,47.79,19.2,37
9/11/2015,11.33,5,9,30,9,0,2,2,2015,9,Friday,12.88,13.41,11.63,13.75,12.46,13.29,16.57,6.78,0,3.85,13,45,41.79,19.2,37
9/12/2015,4.66,7.66,5.2,63.3,6,3,0,2,2015,9,Saturday,15.54,14.68,15.27,16.18,15.44,14.59,19.67,8.45,0,2.44,13,43.18,30.46,19.2,46
9/13/2015,7.33,6.165,7.2,25,4,0,11,3,2015,9,Sunday,15.02,15.92,14.52,16.07,13.58,14.12,19.22,6.08,0,0.95,7,60.43,263,19.2,33
9/14/2015,4.68,5,1,31.3,14,0,0,0,2015,9,Monday,16.37,17.78,14.89,16.39,15.03,16.67,19.17,8.46,0,3.28,8,48.93,255.67,19.2,63
9/15/2015,3.33,5.076,4.2,23.8,7.5,0,6,5,2015,9,Tuesday,15.87,16.31,16.44,16.27,14.75,17,19.14,8.05,0,2.16,11,48.19,250.99,19.2,31
9/16/2015,0.67,4.835,2.2,16.6,6,0,2,1,2015,9,Wednesday,11.72,12.2,10.95,12.27,12.64,10.88,13.73,7,0,2.17,13,37.59,247.66,19.2,65
9/17/2015,9.83,6.33,0,35.5,3,0,1,2,2015,9,Thursday,13.58,13.81,13.51,12.68,12.27,13.71,16.64,6.36,0,1.97,10,52.69,246.99,19.2,39
9/18/2015,3.34,1.33,3,16,4,0,4,3,2015,9,Friday,16.76,16.87,17.89,16.11,15.95,17.33,20.96,9.55,0,4.97,8,43.69,237.16,19.2,88
9/19/2015,6.83,0.99,7,37,7,0,4,5,2015,9,Saturday,10.64,10.31,11.65,10.19,10.29,11.22,12.27,6.31,0,2.12,5,43.25,233.82,19.2,48
9/20/2015,9.99,3.99,6.5,28.9,15,0,0,2,2015,9,Sunday,13.16,12.74,13.04,12.99,12.9,13.69,15.92,7.89,0,2.99,18,33.53,226.99,19.2,42
9/21/2015,2,10,2,46.7,6,0,0,2,2015,9,Monday,11.83,12.92,11.47,11.42,12.42,12.04,14.15,4.78,0,0.41,6,60.92,217,19.2,46
9/22/2015,6.99,1.33,4,19.5,10,2,5,5,2015,9,Tuesday,15.94,15.36,16.52,15.72,15.36,16.36,18.52,7.51,0,2.55,19,47.12,215,19.2,63
9/23/2015,6.16,4.056,3.3,34.65,7,0,2,1,2015,9,Wednesday,11.91,12.52,11.55,11.04,12.34,12.3,14.01,6.68,0,8.59,14,40.71,208.01,19.2,54
9/24/2015,2.99,4.34,4.2,37.6,7,0,0,0,2015,9,Thursday,15.43,15.04,14.49,14.43,15.07,14.12,18.13,8.5,0,7.42,17,39.66,201.85,19.2,31
9/25/2015,4.83,4.98,5.2,25.2,11,0,1,3,2015,9,Friday,15.29,16.07,15.14,16.64,14.48,14.52,19.15,7.6,0,0.07,7,51.41,198.86,19.2,77
9/26/2015,12.42,3.33,2.5,33,6,1,7,2,2015,9,Saturday,11.11,11.16,10.92,11.57,11.15,10.52,13.94,6.01,0,0.3,13,43.47,194.03,19.2,39
9/27/2015,5.83,3,2.3,10.425,3,1,2,1,2015,9,Sunday,12.2,12.57,12.54,11.99,12,12.24,14.05,5.98,0,6.97,11,49.93,181.61,19.2,37
9/28/2015,1,1.33,2,15.4,8,0,17,2,2015,9,Monday,11.98,10.88,12.93,11.8,11.58,13.13,14.81,5.8,0,3.85,9,51.63,175.78,19.2,76
9/29/2015,6.33,4.363,1,39.7,7,0,0,0,2015,9,Tuesday,13.27,13.17,14.19,13.18,14.29,12.14,16.2,6.04,0,2.24,7,55.51,174.78,19.2,71
9/30/2015,5.32,4.33,4,22.5,9,0,0,1,2015,9,Wednesday,16.75,16.29,18.1,18.02,17.58,18.19,20.78,9.28,0,8.19,11,43.41,168.45,19.2,65
10/1/2015,9.66,5.99,4,34.562,2,0,5,2,2015,10,Thursday,16.07,16.04,16.74,14.47,16.46,16.24,19.29,6.62,0.2,3.4,8,59.29,163.13,19.2,38
10/2/2015,5,4.726,4,37.3,5,0,5,1,2015,10,Friday,11.54,12.09,12.23,11.39,10.97,10.82,14.18,6.56,0.2,10.4,6,45.02,153.47,19.2,39
10/3/2015,10.34,5.34,3,37.2,7,0,7,2,2015,10,Saturday,14.28,15.52,13.03,13.89,13.61,15.51,17.85,5.88,0.2,2.04,16,55.44,148.47,19.2,34
10/4/2015,7,4,4,59,3,0,16,2,2015,10,Sunday,10.83,10.44,10.65,11.53,11.69,10.38,12.96,4.33,0.2,10.09,13,58.22,138.13,19.2,77
10/5/2015,5,2.373,2.2,70.95,11,1,7,5,2015,10,Monday,15.35,15.54,15.09,16.32,15.5,15.93,19.92,6.4,0.2,6.21,5,60.1,131.13,19.2,89
10/6/2015,5.69,3.66,5.5,42.725,9,1,5,4,2015,10,Tuesday,11.62,11.64,10.66,12.78,11.37,11.47,13.62,6.02,0.2,6.18,7,49.36,126.13,19.2,80
10/7/2015,7.33,2.66,6,44.3,8,0,5,2,2015,10,Wednesday,17.03,16.91,15.65,18.11,17.95,15.8,21.79,7.74,0.2,5.47,10,54.09,120.44,19.2,41
10/8/2015,8.82,4.33,3,30.7,5,0,20,0,2015,10,Thursday,12.47,11.46,13.47,13.14,11.89,13.56,16.02,5.2,0.2,2.07,7,59.24,113.11,19.2,84
10/9/2015,2,2.769,7.6,28.062,13,2,10,2,2015,10,Friday,16.92,16.98,16.33,17.14,17.71,16.5,20.25,9.61,0.2,6.74,15,39.25,104.29,19.2,41
10/10/2015,6.16,5.66,3,46.3,19.5,0,1,0,2015,10,Saturday,12.78,13.76,12.29,13.01,12.99,14.04,15.13,6.5,0.2,3.41,19,42.92,102.29,19.2,42
10/11/2015,10.33,2.792,7.1,70.3,8,0,3,5,2015,10,Sunday,14.59,13.88,13.68,15.91,13.73,13.93,17.14,5.91,0.2,6.22,14,57.18,96.13,19.2,60
10/12/2015,9.66,7.33,6,68.85,12,0,5,3,2015,10,Monday,16.56,17.43,15.22,15.85,16.29,17.48,21.49,8.11,0.2,3.81,11,49.98,85.8,19.2,65
10/13/2015,3.83,7,5.2,63.8,5.5,0,5,1,2015,10,Tuesday,17.15,18.72,16.25,16.79,16.99,16.69,20.67,7.87,0.2,7.5,13,52.05,76.14,19.2,38
10/14/2015,4.66,7.33,3.9,38.6,7,0,0,1,2015,10,Wednesday,14.45,14.75,14.76,15.16,15.29,13.27,17.8,6.61,0.2,0.47,14,51.64,72.31,19.2,89
10/15/2015,5.16,5.726,7.3,64.724,4,0,9,1,2015,10,Thursday,13.72,14.14,14.04,12.69,13.73,13.13,17.79,6.43,0.2,3.53,5,55.15,67.65,19.2,42
10/16/2015,1.67,3.33,5.2,57.3,2,0,5,1,2015,10,Friday,13.59,13.47,13.55,14.95,13.54,13.26,16.8,7.31,0.2,2.19,18,40.37,62.49,19.2,51
10/17/2015,10.34,2.837,3.4,74.3,8,0,0,1,2015,10,Saturday,13.12,11.89,13.74,12.36,14.16,13.57,16.37,7.72,0.2,1.09,16,36.32,60.82,19.2,87
10/18/2015,7.34,6.54,4.9,55.6,3,1,8,8,2015,10,Sunday,13.18,12.01,12.95,13.37,13.76,13.07,15.55,6.28,0.2,8.17,18,47.18,50.48,19.2,88
10/19/2015,12,3.802,3,62.6,3,0,17,0,2015,10,Monday,10.92,10.98,11.13,11.34,11.63,11.11,13.89,4.81,0.2,5.99,5,57.85,43.14,19.2,50
10/20/2015,3.34,1.99,2.3,44.7,6,0,10,5,2015,10,Tuesday,13.75,12.91,12.38,12.66,12.87,13.52,17.59,7.68,0.2,10.97,10,43.58,31.14,19.2,76
10/21/2015,8.66,2.363,3.2,36.8,9,1,1,4,2015,10,Wednesday,12.43,13.29,11.62,12.57,11.54,12.51,14.6,6.73,0.2,3.09,17,40.7,246,19.2,42
10/22/2015,4.33,0.34,0,35.262,9,0,2,2,2015,10,Thursday,13.67,12.4,13.76,13.44,14.39,14.86,17.17,5.82,0.2,6.9,16,53.92,237.34,19.2,46
10/23/2015,7,1.66,10.2,41.4,3,0,6,2,2015,10,Friday,10.49,10.69,9.54,9.89,10.03,9.78,12.62,4.6,0.2,3.53,7,57.13,233.01,19.2,77
10/24/2015,9.84,8.35,9.1,67.4,8,0,4,2,2015,10,Saturday,11.86,12.41,11.43,12.99,10.82,11.58,14.55,4.95,0.2,8.43,6,59.64,226.01,19.2,71
10/25/2015,3,3.33,3.1,64.6,4,0,0,4,2015,10,Sunday,16.06,14.78,16.49,17.54,17.64,15.06,20.24,6.68,0.2,11.07,15,55.51,216.17,19.2,49
10/26/2015,9,5.33,8,53.3,8,1,2,2,2015,10,Monday,17.06,15.96,15.99,16.44,16.05,18.57,22.11,9.42,0.2,3.64,18,38.78,213.17,19.2,78
10/27/2015,4.33,2,8.5,64.4,7,0,8,3,2015,10,Tuesday,15.38,16.4,14.68,15.4,15.72,14.66,19.62,8.72,0.2,6,5,45.74,204.17,19.2,61
10/28/2015,1,1.66,1,33,11,1,6,2,2015,10,Wednesday,17.14,16.29,17.97,18.27,16.89,18.37,21.88,7.08,0.2,2.5,17,54.76,199.84,19.2,56
10/29/2015,2.33,3.693,1.3,38.3,8,0,0,1,2015,10,Thursday,11.31,10.7,12.4,12.15,11.21,11.31,14.34,4.98,0.2,1.88,15,52.91,198.84,19.2,82
10/30/2015,5.33,3.67,3.2,49.6,8,0,5,3,2015,10,Friday,15.61,16.94,17.05,15.75,15.94,16.3,19.47,7,0.2,0.36,19,49.67,196.51,19.2,58
10/31/2015,5.66,4.65,8,58.4,6,0,7,1,2015,10,Saturday,17.22,17.18,16.97,15.59,16,17.02,21.49,7.5,0.2,6.69,9,56.49,191.18,19.2,65
11/1/2015,2.33,7.99,5.6,80.4,11,0,5,0,2015,11,Sunday,9.32,9.54,8.74,9,9.55,9.29,11.55,3.79,0.5,0.96,5,61.09,185.52,19.2,44
11/2/2015,4.66,4.33,4,46.3,7,0,7,2,2015,11,Monday,12.7,12.25,13.79,13.13,11.93,13.25,15.07,5.77,0.5,2.18,9,54.61,183.19,19.2,63
11/3/2015,1.34,4.35,4.3,41.8,5,0,3,0,2015,11,Tuesday,13.1,13.9,12.76,11.89,13.18,14,15.47,7.57,0.5,6.27,15,38.2,178.53,19.2,70
11/4/2015,8.5,2.34,3,59.8,18,3,3,4,2015,11,Wednesday,13.38,12.54,14.29,14.17,14.67,13.17,17.39,7.94,0.5,0.35,18,34.21,177.19,19.2,79
11/5/2015,4.33,3.561,7.4,45,3,0,0,2,2015,11,Thursday,8.73,8.12,8.62,9.34,8.99,9.23,10.05,3.53,0.5,10.3,9,59.61,168.69,19.2,75
11/6/2015,3.33,6.736,4,31.475,5,2,1,0,2015,11,Friday,12.01,12.04,11.55,10.96,11.45,12.23,14.06,5.85,0.5,0.26,5,53.39,164.36,19.2,30
11/7/2015,4,3.11,4.8,69.9,15,1,6,1,2015,11,Saturday,9.33,9.94,9.14,10.2,8.71,8.62,10.83,4.72,0.5,0.54,8,50.01,161.03,19.2,74
11/8/2015,6.33,3.67,7.2,48.6,7,0,13,1,2015,11,Sunday,11.07,11.23,11.61,10.24,11.46,10.4,14.1,5.83,0.5,2.88,11,46.21,157.03,19.2,78
11/9/2015,3.66,6.198,4.2,40.75,3,1,12,1,2015,11,Monday,10.02,10.78,9.02,9.63,9.42,10.24,12.27,5.93,0.5,2.01,19,33.58,150.7,19.2,41
11/10/2015,6.33,7.482,10,41.2,8,0,9,2,2015,11,Tuesday,9.54,9.06,9.14,9.42,9.97,9.55,11.34,5.48,0.5,3.65,15,38.56,147.04,19.2,43
11/11/2015,9.66,5.34,7.2,60,4,0,12,3,2015,11,Wednesday,13.31,13.52,13.32,12.94,12.17,14.24,17.06,6.09,0.5,3.08,18,49.27,140.71,19.2,79
11/12/2015,6,4.33,6,24,11,0,20,0,2015,11,Thursday,10.63,10.66,11.1,10.84,11.64,9.88,13.27,5.33,0.5,7.88,12,48.2,131.05,19.2,58
11/13/2015,5,2.44,2,22,13,0,0,0,2015,11,Friday,9.17,10.09,9.65,9.71,9.57,8.61,11.51,3.9,0.5,5.65,9,57.51,125.05,19.2,67
11/14/2015,4.99,0.33,3.7,19,5,1,0,1,2015,11,Saturday,10.6,9.87,11.19,10.61,11.1,11.43,12.75,5.55,0.5,2.62,9,47.69,120.05,19.2,69
11/15/2015,1.33,11.99,9.3,42.35,8,2,17,0,2015,11,Sunday,13.39,14.6,14,12.25,14.04,12.49,15.83,7.25,0.5,4.06,14,42.76,115.06,19.2,36
11/16/2015,5.67,3.67,6,50.3,9,0,3,2,2015,11,Monday,13.39,14.56,12.52,14.67,13.97,14.66,16.42,6.19,0.5,0.44,13,51.69,113.73,19.2,75
11/17/2015,6.34,4.693,4.7,60,1,0,0,2,2015,11,Tuesday,10.62,10.85,10.24,10.02,9.99,10.33,13.48,6.14,0.5,2.3,7,43.48,108.06,19.2,68
11/18/2015,6.34,5.33,5.5,24.5,11,0,0,2,2015,11,Wednesday,9.87,10.45,9.5,10.64,10.59,9.9,12.78,5.76,0.5,6.23,10,41.05,101.72,19.2,72
11/19/2015,2,2.99,2.1,26.4,22,0,0,0,2015,11,Thursday,8.7,8.78,7.91,8.28,8.32,8.23,10.01,3.76,0.5,4.97,14,54.31,95.38,19.2,89
11/20/2015,5.66,1.66,3.8,25.6,2,2,10,3,2015,11,Friday,9.76,10.37,10.69,10.2,10.7,9.97,11.47,5.5,0.5,1.54,5,46.07,93.38,19.2,70
11/21/2015,4,2.01,5.2,45.5,4,0,17,3,2015,11,Saturday,8.93,9.12,9.64,8.09,9.22,9.61,10.93,4.88,0.5,2.09,18,39.42,87.72,19.2,71
11/22/2015,2,3.439,2.6,41.2,6,2,2,1,2015,11,Sunday,11.54,11.99,11.61,11.02,11.72,10.64,14.61,5.73,0.5,0.74,10,49.85,83.72,19.2,43
11/23/2015,3,1,4.7,69,3,0,1,2,2015,11,Monday,10.12,9.37,11.07,9.96,9.99,9.22,12.42,5.1,0.5,1.6,19,43.44,81.72,19.2,34
11/24/2015,5,6.33,6.4,19.8,12,3,1,5,2015,11,Tuesday,8.8,8.54,7.95,9.19,8.08,8.31,10.3,5.11,0.5,0.57,8,42.62,78.72,19.2,42
11/25/2015,5.66,5.33,3.2,29,11,0,3,3,2015,11,Wednesday,9.02,8.95,8.6,8.66,8.32,9.74,11.26,3.81,0.5,1.01,9,57.8,73.72,19.2,77
11/26/2015,4.33,4,2,25.975,8,0,0,0,2015,11,Thursday,13.67,13.75,13.79,14.9,13.95,14.93,16,7.7,0.5,1.55,11,42.46,68.06,19.2,58
11/27/2015,0.67,4.373,2,20.8,7,0,0,0,2015,11,Friday,13.22,12.45,13.35,14.07,14.15,12.47,15.34,7.39,0.5,2.37,19,37.26,63.73,19.2,67
11/28/2015,6.33,3.66,4,46.825,3,0,10,1,2015,11,Saturday,12.49,12.33,13.26,13.72,11.57,11.9,15.77,6.82,0.5,1.61,19,38.72,63.06,19.2,68
11/29/2015,6.66,3.726,6,42.2,1,0,4,0,2015,11,Sunday,12.55,13.42,11.77,13.26,13.12,12.48,15.87,5.67,0.5,6,19,49.29,56.73,19.2,40
11/30/2015,7.33,1.825,5,35.3,5,1,6,3,2015,11,Monday,9.56,10.39,10.2,9.94,10.07,8.62,11.66,4.69,0.5,2.83,14,48.14,50.07,19.2,63
12/1/2015,1.99,2.023,6.3,23.9,4,1,5,1,2015,12,Tuesday,12.06,12.72,13.12,11.57,11.47,12.1,14.41,4.89,0.7,2.85,6,60.79,42.74,19.2,84
12/2/2015,1,3.33,2.4,42,23,4,0,0,2015,12,Wednesday,12.21,11.43,12.52,12.62,12.55,13,14.81,6,0.7,3.55,16,46.82,40.75,19.2,77
12/3/2015,4,3,5.6,56,6,1,1,1,2015,12,Thursday,13.61,13.58,13.3,14.08,14.16,13.61,17.26,6.03,0.7,1.19,16,52.05,39.75,19.2,63
12/4/2015,3.33,4.759,4.7,25.6,9,3,3,1,2015,12,Friday,11.18,11.63,10.95,10.82,10.3,10.67,13.52,6.28,0.7,5.73,6,45.68,35.75,19.2,68
12/5/2015,8,3.033,2,35.05,2,0,7,2.33,2015,12,Saturday,14,13.13,14.1,14.42,13.01,13.05,16.52,5.88,0.7,2.89,8,58.5,32.42,19.2,44
12/6/2015,5.67,7,3.4,60.4,5,2,3,1,2015,12,Sunday,10.51,10.99,9.92,11.53,10.68,11.2,12.27,4.81,0.7,3.07,15,51.05,242,19.2,46
12/7/2015,3,2.099,2.2,26.5,6,1,11,6,2015,12,Monday,10.55,10.67,11.25,9.78,10.88,10.11,12.46,6.31,0.7,5.3,10,39.59,236.33,19.2,84
12/8/2015,2,6.34,2,41.325,8,0,0,0,2015,12,Tuesday,14.48,14.54,14.71,13.36,15.52,14.75,18.79,7.69,0.7,4.96,10,46.36,233.33,19.2,87
12/9/2015,3.34,3.472,7,41.262,16,0,3,1,2015,12,Wednesday,11.41,12,11.77,11.84,10.83,10.39,14.15,4.68,0.7,2.1,17,55.07,231.33,19.2,30
12/10/2015,11.66,10.69,16,31.9,9,0,9,2.1,2015,12,Thursday,10.16,10.05,10.54,9.66,9.4,9.56,12.86,5.61,0.7,3.48,14,41.63,227.99,19.2,36
12/11/2015,5.84,6.165,3,22.7,9,0,16,1,2015,12,Friday,13.73,14.33,13.43,15.11,12.47,13.21,16.45,7.31,0.7,13.04,7,47.96,216.33,19.2,83
12/12/2015,6.34,3.2,3,42.2,5,2,6,1,2015,12,Saturday,10.68,11.25,11.55,11.19,11.62,11.11,13.47,5.53,0.7,5.75,16,43.96,210.49,19.2,52
12/13/2015,9.33,4.32,7,29,5,0,27,0,2015,12,Sunday,16.18,16.87,17.76,15.11,16.07,16.23,20.49,8.67,0.7,0.45,6,48.18,204.15,19.2,55
12/14/2015,5,3,6.6,37.4,11,0,21,1,2015,12,Monday,13.15,13.71,14.28,12,14.32,13.6,16.62,7.13,0.7,4.27,6,47.56,194.82,19.2,33
12/15/2015,4.99,2,5,42,3,1,2,1,2015,12,Tuesday,11.02,11.16,10.78,11.13,11.68,10.72,12.83,4.71,0.7,1.07,18,52.62,189.82,19.2,45
12/16/2015,6.67,4,4,42,11,1,11,0,2015,12,Wednesday,15.61,14.91,16.69,14.63,16.18,16.17,19.6,6.89,0.7,2.3,13,53.88,184.83,19.2,79
12/17/2015,9,3.01,3,25,7,0,0,2,2015,12,Thursday,14.22,13.75,14.39,13.84,15.35,15.07,17.77,7.49,0.7,1.92,10,46.8,178.16,19.2,88
12/18/2015,4.33,8.901,4.3,27.2,12,4,2,1,2015,12,Friday,15.89,16.59,14.58,15.47,16.83,15,20.06,6.63,0.7,10.55,12,56.9,169.16,19.2,82
12/19/2015,0,0,0,0,0,0,0,0,2015,12,Saturday,15.9,15.83,14.34,14.63,15.06,15.36,19.47,9.35,0.7,0.36,9,41.25,164.83,19.2,68
12/20/2015,3,3.474,2.2,43,3,0,16,1,2015,12,Sunday,13.84,12.66,14.12,14.45,14.8,15.16,17.21,5.76,0.7,1.46,7,59.32,164.83,19.2,54
12/21/2015,5,6.34,2,53.6,14,0,6,0.4,2015,12,Monday,13.13,14.27,13.18,12.13,14.16,14.08,16.23,7.76,0.7,1.52,17,35.27,161.83,19.2,70
12/22/2015,5.66,0,5,48,6,0,13,1,2015,12,Tuesday,10.07,9.43,9.98,10.94,9.81,10.07,11.89,5.5,0.7,1.07,12,43.58,156.83,19.2,38
12/23/2015,3.33,4.01,2.3,28.8,3,0,0,0,2015,12,Wednesday,12.03,12.54,12.83,12.3,11.54,12.77,15.24,6.97,0.7,4.6,11,40.82,151.17,19.2,86
12/24/2015,7.33,3.396,5,28.3,5,0,16,0,2015,12,Thursday,9.97,9.3,10.24,9.83,9.82,10.06,12.23,5.08,0.7,2.01,8,49.65,147.84,19.2,42
12/25/2015,0.66,4.66,2,20.662,28,2,1,1,2015,12,Friday,14.96,14.7,15.28,15.45,14.45,13.74,18.54,6.67,0.7,6.93,15,52.31,140.51,19.2,38
12/26/2015,4.67,1.66,5,87.2,15,3,0,4.3,2015,12,Saturday,15.7,15.88,14.46,15.1,16.85,15.74,19.59,8.87,0.7,0.93,17,38.12,139.85,19.2,75
12/27/2015,5.33,6.792,5.2,63.5,4,0,14,4.6,2015,12,Sunday,13.48,12.85,14.74,12.77,12.68,14.34,16.26,5.99,0.7,4.04,14,53.03,135.18,19.2,78
12/28/2015,4,5.099,9.2,61.5,18,3,26,1,2015,12,Monday,12.61,12.29,13.58,12.55,12.16,12.8,15.44,7.51,0.7,1.8,13,37.77,129.85,19.2,88
12/29/2015,10.67,2.33,2,71.6,9,0,2,3,2015,12,Tuesday,10.8,10.4,10.7,9.89,11.54,10.97,12.74,4.61,0.7,0.12,16,53.8,125.85,19.2,88
12/30/2015,6.66,7.089,2,56.4,12,0,4,2,2015,12,Wednesday,14.55,13.3,15.34,13.39,13.22,13.39,18.57,5.93,0.7,7.53,8,59.73,115.18,19.2,59
12/31/2015,7.66,6.099,7.6,44.35,18,0,6,1,2015,12,Thursday,12.01,11.75,11.64,11.06,10.92,10.88,15.29,6.55,0.7,4.93,18,39.54,108.52,19.2,78
1/1/2016,0,0,0,0,0,0,0,0,2016,1,Friday,13.84,12.87,13.61,13.62,14.3,14.08,15.97,7.21,1.4,3.15,10,47.38,100.86,19.8,54
1/2/2016,0.34,1.02,1,51.2,0,1,5,5,2016,1,Saturday,10.07,9.83,10.45,10.12,10.6,9.09,12.49,5.12,1.4,0.82,17,44.31,100.86,19.8,78
1/3/2016,4,4,2.5,56.1,1,0,5,1,2016,1,Sunday,13.84,12.8,13.82,13.02,14.62,13.82,16.64,6.31,1.4,0.63,14,51.8,100.52,19.8,55
1/4/2016,7.33,5.99,6,46.6,6,0,12,1,2016,1,Monday,10.06,9.79,10.92,9.45,10.05,9.39,12.64,5.17,1.4,1.44,10,48.09,96.52,19.8,54
1/5/2016,5.33,5.99,4.6,38.6,15,0,5,1,2016,1,Tuesday,14.73,14.56,15.79,13.36,13.52,14.21,18.21,7.06,1.4,5.09,5,54.13,89.19,19.8,51
1/6/2016,6.66,3,6,61.9,2,0,12,2,2016,1,Wednesday,14.72,15.97,13.74,15.91,14.52,13.84,17.19,7.29,1.4,6.28,14,47.65,83.86,19.8,43
1/7/2016,0,0,0,0,0,0,0,0,2016,1,Thursday,13.09,12.01,13.76,13.04,14.23,12.6,15.43,6.1,1.4,6.75,10,52.93,77.2,19.8,37
1/8/2016,8,3.463,7.7,39.2,8,3,2,2,2016,1,Friday,14.18,13.4,13.79,14.6,13.67,13.42,17.88,6.64,1.4,1.35,8,53.73,77.2,19.8,87
1/9/2016,7.33,2.66,5,88.3,9,0,3,3,2016,1,Saturday,15,14.29,14.88,14.1,15.92,14.08,18.45,6.91,1.4,3.54,11,52.95,69.2,19.8,79
1/10/2016,7,4.033,12,67.6,8,1,1,0,2016,1,Sunday,16.17,15.33,15.84,16.67,16.66,15.94,19.6,9.51,1.4,7.94,17,35.58,61.87,19.8,42
1/11/2016,9.34,5.66,7,64.9,18,0,0,4,2016,1,Monday,14.77,16.12,14.42,15.21,15.57,14.37,17.69,5.95,1.4,4.27,14,57.42,54.87,19.8,87
1/12/2016,12,3.132,12,61.35,8,0,0,0,2016,1,Tuesday,14.82,16.03,13.38,16.23,16.16,13.91,18.7,7.46,1.4,4.37,7,50.79,45.53,19.8,48
1/13/2016,9,1.66,5,41.7,15,0,1,2,2016,1,Wednesday,11.46,11.5,11.63,10.91,11.71,11.21,14.11,5.18,1.4,2.75,16,51.08,33.53,19.8,61
1/14/2016,2,5.155,6,69,18,0,8,2,2016,1,Thursday,10.76,10.46,11.4,11.15,9.8,11.3,12.88,5.31,1.4,0.65,7,51.76,253,19.8,68
1/15/2016,8.98,4.66,10.6,18.1,8,0,10,2,2016,1,Friday,14.93,14.45,13.81,16.06,13.93,16.24,18.02,6.98,1.4,3.2,5,55.26,251,19.8,65
1/16/2016,3.34,5.34,6,63.6,11,0,2,1,2016,1,Saturday,9.96,9.53,9.74,9.25,9.44,9.31,12.33,5.34,1.4,3.66,19,39.83,242.02,19.8,59
1/17/2016,7.01,1.604,3.9,46.6,4,0,0,1,2016,1,Sunday,14.08,12.99,14.35,14.18,13.76,14.84,17.35,6.18,1.4,3.03,8,56.63,238.68,19.8,88
1/18/2016,3.5,2.99,4.3,62.8,3,2,9,2,2016,1,Monday,14.66,15.36,16.07,15.82,14.08,14.84,18.63,8.25,1.4,1.48,12,41.86,231.67,19.8,77
1/19/2016,6,5.66,6,49.8,7,0,0,3,2016,1,Tuesday,15.24,15.92,14.06,15.13,13.83,14.95,18.66,7.57,1.4,1.83,13,48.1,228.17,19.8,83
1/20/2016,2.32,3.363,3,15.1,29,3,3,2,2016,1,Wednesday,15.85,16.48,16.34,16.05,15.35,15.49,19.08,6.48,1.4,2.26,17,55.22,222.17,19.8,56
1/21/2016,5,1.43,1,68.4,8,4,6,5,2016,1,Thursday,9.85,10.58,9.36,9.74,10.66,9.75,11.53,5.42,1.4,4.22,8,45.63,219.85,19.8,73
1/22/2016,0.83,7.678,7,39.5,11,0,10,0,2016,1,Friday,16.19,16.22,16.15,15.12,15.57,16.39,19.97,9.56,1.4,1.63,7,42.28,214.85,19.8,50
1/23/2016,6.33,6.132,7.1,36.8,4,0,6,2,2016,1,Saturday,14.6,15.81,15.27,14.43,14.75,13.39,18.81,6.16,1.4,0.03,14,55.4,214.02,19.8,53
1/24/2016,4,6.122,11.3,48.1,3,0,12,3,2016,1,Sunday,15.07,14.51,14.59,15.66,14.11,13.82,18.34,7.7,1.4,5.67,9,48.96,207.69,19.8,82
1/25/2016,10.33,4.26,4,46.95,12,2,10,1.5,2016,1,Monday,15.38,14.94,14.86,14.54,15.95,15.48,18.41,7.82,1.4,4.69,17,44.31,203.69,19.8,33
1/26/2016,5.68,4.069,8,30.3,9,0,15,0,2016,1,Tuesday,10.32,11.22,10.82,11.13,9.43,9.4,12.39,4.15,1.4,2.98,6,61.11,193.36,19.8,63
1/27/2016,4.34,4.429,3.4,30.062,18,5,5,2,2016,1,Wednesday,11.17,11.11,11.36,12.2,11.6,10.31,13.27,6.45,1.4,2.86,6,44.15,187.68,19.8,34
1/28/2016,7.33,6.66,4.4,33,4,0,4,3,2016,1,Thursday,14.24,13.44,14.09,14.91,14.68,13.04,16.47,7.05,1.4,4.53,14,47.67,183.34,19.8,48
1/29/2016,5,8.67,8.6,74.4,3,1,17,2,2016,1,Friday,14.41,13.11,14.5,14.89,13.73,15.4,17.02,6.9,1.4,6.82,14,49.38,176.01,19.8,46
1/30/2016,9,4.429,5.3,47.462,3,2,5,2,2016,1,Saturday,10.86,10.54,11.72,11.14,11.45,10.57,13.12,4.38,1.4,6.02,13,57.86,171.01,19.8,76
1/31/2016,4.33,5.143,3.8,78.9,3,0,6,2,2016,1,Sunday,13.38,12.72,13.33,14.59,13.29,12.29,15.86,6.76,1.4,8.36,6,51.14,162.01,19.8,33
2/1/2016,6.34,5,7.1,18,7,0,6,1,2016,2,Monday,11.25,12.31,11.5,12,11.03,10.73,13.22,5.29,1,0.27,6,54.52,157.68,19.8,68
2/2/2016,14.33,4.878,1.3,39,6,0,0,1,2016,2,Tuesday,14.67,14.74,13.24,16.03,15.02,15.07,17.47,6.38,1,7.13,7,57.49,151.34,19.8,71
